SK	AG01_S94.r.bam	0	0	2	0.283
SK	AG02_S231.r.bam	0	0	2	0.283
SK	AG03_S230.r.bam	0	0	2	0.283
SK	AG04_S188.r.bam	0	0	1	0.283
SK	AG05_S241.r.bam	0	0	2	0.283
SK	AG07_S195.r.bam	0	0	2	0.283
SK	AG08_S196.r.bam	0	0	1	0.283
SK	AG09_S166.r.bam	0	0	2	0.283
SK	AG10_S157.r.bam	0	0	1	0.283
SK	AG11_S184.r.bam	0	0	2	0.283
SK	AG12_S237.r.bam	0	0	1	0.283
SK	AG13_S77.r.bam	0	0	2	0.283
SK	AG14_S225.r.bam	0	0	1	0.283
SK	AG15_S186.r.bam	0	0	2	0.283
SK	AG16_S164.r.bam	0	0	1	0.283
SK	AG17_S148.r.bam	0	0	2	0.283
SK	AG18_S47.r.bam	0	0	1	0.283
SK	AG19_S130.r.bam	0	0	2	0.283
SK	AG20_S86.r.bam	0	0	1	0.283
SK	AG21_S45.r.bam	0	0	2	0.283
SK	AG22_S44.r.bam	0	0	1	0.283
SK	AG23_S142.r.bam	0	0	2	0.283
SK	AG24_S172.r.bam	0	0	1	0.283
SK	AG25_S236.r.bam	0	0	2	0.283
SK	AG26_S121.r.bam	0	0	1	0.283
SK	AG27_S34.r.bam	0	0	1	0.283
SK	AG28_S154.r.bam	0	0	2	0.283
SK	AG29_S181.r.bam	0	0	1	0.283
SK	AG30_S5.r.bam	0	0	2	0.283
SK	AG31_S192.r.bam	0	0	1	0.283
RA	AG32_S258.r.bam	0	0	2	0.265
RA	AG33_S261.r.bam	0	0	2	0.265
RA	AG34_S274.r.bam	0	0	2	0.265
RA	AG35_S284.r.bam	0	0	2	0.265
RA	AG36_S266.r.bam	0	0	2	0.265
RA	AG37_S302.r.bam	0	0	2	0.265
RA	AG38_S253.r.bam	0	0	2	0.265
CL	CL02_S171.r.bam	0	0	2	0.06
CL	CL03_S133.r.bam	0	0	1	0.06
CL	CL04_S159.r.bam	0	0	2	0.06
CL	CL05_S150.r.bam	0	0	2	0.06
CL	CL06_S79.r.bam	0	0	1	0.06
CL	CL07_S183.r.bam	0	0	2	0.06
CL	CL08_S134.r.bam	0	0	2	0.06
CL	CL09_S114.r.bam	0	0	2	0.06
CL	CL10_S152.r.bam	0	0	2	0.06
CL	CL11_S93.r.bam	0	0	1	0.06
CL	CL12_S147.r.bam	0	0	1	0.06
CL	CL13_S262.r.bam	0	0	1	0.06
CL	CL14_S280.r.bam	0	0	2	0.06
CL	CL15_S320.r.bam	0	0	1	0.06
CL	CL16_S263.r.bam	0	0	2	0.06
CMR	CMR01_S140.r.bam	0	0	1	0.061
CMR	CMR02_S30.r.bam	0	0	1	0.061
CMR	CMR03_S13.r.bam	0	0	1	0.061
CMR	CMR04_S29.r.bam	0	0	1	0.061
CMR	CMR05_S226.r.bam	0	0	1	0.061
CMR	CMR06_S81.r.bam	0	0	1	0.061
CMR	CMR07_S64.r.bam	0	0	1	0.061
CMR	CMR08_S53.r.bam	0	0	1	0.061
CMR	CMR09_S40.r.bam	0	0	2	0.061
CMR	CMR10_S10.r.bam	0	0	2	0.061
CMR	CMR11_S68.r.bam	0	0	2	0.061
CMR	CMR12_S58.r.bam	0	0	2	0.061
CMR	CMR13_S36.r.bam	0	0	2	0.061
CMR	CMR14_S97.r.bam	0	0	2	0.061
CMR	CMR15_S23.r.bam	0	0	2	0.061
CMR	CMR16_S12.r.bam	0	0	2	0.061
CMR	CMR17_S66.r.bam	0	0	2	0.061
CMR	CMR18_S102.r.bam	0	0	2	0.061
CMR	CMR19_S160.r.bam	0	0	2	0.061
CMR	CMR20_S37.r.bam	0	0	2	0.061
CMR	CMR21_S49.r.bam	0	0	2	0.061
CMR	CMR22_S131.r.bam	0	0	2	0.061
CMR	CMR23_S25.r.bam	0	0	2	0.061
CMR	CMR24_S20.r.bam	0	0	1	0.061
CMR	CMR25_S95.r.bam	0	0	1	0.061
CMR	CMR26_S78.r.bam	0	0	1	0.061
CMR	CMR27_S35.r.bam	0	0	1	0.061
CMR	CMR28_S89.r.bam	0	0	1	0.061
CMR	CMR29_S27.r.bam	0	0	1	0.061
CMR	CMR30_S72.r.bam	0	0	1	0.061
CMR	CM_UN_01_S257.r.bam	0	0	1	0.061
CMR	CM_UN_02_S276.r.bam	0	0	2	0.061
CMR	CM_UN_03_S259.r.bam	0	0	2	0.061
CMY	CMY01_S16.r.bam	0	0	1	0.154
CMY	CMY02_S129.r.bam	0	0	1	0.154
CMY	CMY03_S38.r.bam	0	0	1	0.154
CMY	CMY04_S65.r.bam	0	0	1	0.154
CMY	CMY05_S55.r.bam	0	0	1	0.154
CMY	CMY06_S26.r.bam	0	0	1	0.154
CMY	CMY07_S50.r.bam	0	0	1	0.154
CMY	CMY08_S227.r.bam	0	0	1	0.154
CMY	CMY09_S21.r.bam	0	0	1	0.154
CMY	CMY10_S42.r.bam	0	0	1	0.154
CMY	CMY11_S24.r.bam	0	0	1	0.154
CMY	CMY12_S54.r.bam	0	0	1	0.154
CMY	CMY13_S46.r.bam	0	0	1	0.154
CMY	CMY14_S32.r.bam	0	0	1	0.154
CMY	CMY15_S61.r.bam	0	0	1	0.154
CMY	CMY16_S178.r.bam	0	0	2	0.154
CMY	CMY17_S132.r.bam	0	0	2	0.154
CMY	CMY18_S76.r.bam	0	0	2	0.154
CMY	CMY19_S100.r.bam	0	0	2	0.154
CMY	CMY20_S90.r.bam	0	0	2	0.154
CMY	CMY21_S41.r.bam	0	0	2	0.154
CMY	CMY22_S138.r.bam	0	0	2	0.154
CMY	CMY23_S144.r.bam	0	0	2	0.154
CMY	CMY24_S73.r.bam	0	0	2	0.154
CMY	CMY25_S56.r.bam	0	0	2	0.154
CMY	CMY26_S9.r.bam	0	0	2	0.154
CMY	CMY27_S52.r.bam	0	0	2	0.154
CMY	CMY28_S51.r.bam	0	0	1	0.154
CMY	CMY29_S57.r.bam	0	0	1	0.154
CMY	CMY30_S22.r.bam	0	0	1	0.154
DBB	DBB01_S272.r.bam	0	0	1	0.283
DBB	DBB02_S300.r.bam	0	0	1	0.283
DBB	DBB03_S313.r.bam	0	0	2	0.283
DBB	DBB04_S314.r.bam	0	0	2	0.283
DBB	DBB05_S286.r.bam	0	0	1	0.283
DBB	DBB06_S308.r.bam	0	0	1	0.283
DBB	DBB07_S288.r.bam	0	0	1	0.283
DBB	DBB08_S322.r.bam	0	0	1	0.283
DBB	DBB09_S339.r.bam	0	0	2	0.283
DBB	DBB10_S292.r.bam	0	0	2	0.283
DBB	DBB11_S62.r.bam	0	0	1	0.283
DBB	DBB12_S335.r.bam	0	0	1	0.283
DBB	DBB13_S217.r.bam	0	0	1	0.283
DBB	DBB14_S345.r.bam	0	0	1	0.283
DBB	DBB15_S198.r.bam	0	0	2	0.283
DBB	DBB16_S222.r.bam	0	0	2	0.283
DBB	DBB17_S318.r.bam	0	0	2	0.283
DBB	DBB18_S224.r.bam	0	0	2	0.283
DBB	DBB19_S220.r.bam	0	0	1	0.283
DBB	DBB20_S316.r.bam	0	0	1	0.283
DBB	DBB21_S338.r.bam	0	0	2	0.283
DBB	DBB22_S223.r.bam	0	0	2	0.283
DBB	DBB23_S206.r.bam	0	0	2	0.283
DBB	DBB24_S235.r.bam	0	0	2	0.283
DBB	DBB25_S212.r.bam	0	0	2	0.283
DBB	DBB26_S204.r.bam	0	0	2	0.283
DBB	DBB27_S319.r.bam	0	0	1	0.283
DBB	DBB28_S210.r.bam	0	0	2	0.283
DBB	DBB29_S317.r.bam	0	0	2	0.283
DBB	DBB30_S347.r.bam	0	0	1	0.283
DBB	DBB31_S294.r.bam	0	0	2	0.283
DBB	DBB32_S333.r.bam	0	0	1	0.283
DBI	DBI01_S299.r.bam	0	0	1	0.181
DBI	DBI02_S33.r.bam	0	0	1	0.181
DBI	DBI03_S296.r.bam	0	0	2	0.181
DBI	DBI04_S305.r.bam	0	0	1	0.181
DBI	DBI05_S336.r.bam	0	0	2	0.181
DBI	DBI06_S256.r.bam	0	0	2	0.181
DBI	DBI07_S63.r.bam	0	0	2	0.181
DBI	DBI08_S324.r.bam	0	0	1	0.181
DBI	DBI09_S332.r.bam	0	0	2	0.181
DBI	DBI10_S337.r.bam	0	0	1	0.181
DBI	DBI11_S306.r.bam	0	0	1	0.181
DBI	DBI12_S216.r.bam	0	0	2	0.181
DBI	DBI13_S200.r.bam	0	0	1	0.181
DBI	DBI14_S215.r.bam	0	0	1	0.181
DBI	DBI15_S279.r.bam	0	0	1	0.181
DBI	DBI16_S214.r.bam	0	0	2	0.181
DBI	DBI17_S285.r.bam	0	0	2	0.181
DBI	DBI18_S325.r.bam	0	0	1	0.181
DBI	DBI19_S304.r.bam	0	0	2	0.181
DBI	DBI20_S205.r.bam	0	0	2	0.181
DBI	DBI21_S329.r.bam	0	0	1	0.181
DBI	DBI22_S346.r.bam	0	0	1	0.181
DBI	DBI23_S243.r.bam	0	0	1	0.181
DBI	DBI24_S239.r.bam	0	0	2	0.181
DBI	DBI25_S281.r.bam	0	0	2	0.181
DBI	DBI26_S219.r.bam	0	0	1	0.181
DBI	DBI27_S342.r.bam	0	0	2	0.181
DBI	DBI28_S199.r.bam	0	0	1	0.181
DBI	DBI29_S326.r.bam	0	0	1	0.181
DBI	DBI30_S203.r.bam	0	0	1	0.181
DBI	DBI31_S312.r.bam	0	0	2	0.181
DBI	DBI32_S201.r.bam	0	0	2	0.181
DBI	DB_UN_01_S268.r.bam	0	0	2	0.181
DBI	DB_UN_02_S255.r.bam	0	0	2	0.181
DBI	DB_UN_03_S301.r.bam	0	0	1	0.181
DBI	DB_UN_04_S283.r.bam	0	0	2	0.181
DBI	DB_UN_05_S267.r.bam	0	0	1	0.181
DBI	DB_UN_06_S270.r.bam	0	0	1	0.181
DBI	DB_UN_07_S282.r.bam	0	0	1	0.181
DBI	DB_UN_08_S275.r.bam	0	0	2	0.181
DBI	DB_UN_09_S260.r.bam	0	0	2	0.181
DBR	DBR01_S309.r.bam	0	0	2	0.124
DBR	DBR02_S323.r.bam	0	0	2	0.124
DBR	DBR03_S290.r.bam	0	0	1	0.124
DBR	DBR04_S287.r.bam	0	0	1	0.124
DBR	DBR05_S311.r.bam	0	0	1	0.124
DBR	DBR06_S295.r.bam	0	0	2	0.124
DBR	DBR07_S303.r.bam	0	0	1	0.124
DBR	DBR08_S264.r.bam	0	0	2	0.124
DBR	DBR09_S297.r.bam	0	0	1	0.124
DBR	DBR10_S327.r.bam	0	0	1	0.124
DBR	DBR11_S298.r.bam	0	0	1	0.124
DBR	DBR12_S291.r.bam	0	0	1	0.124
DBR	DBR13_S328.r.bam	0	0	2	0.124
DBR	DBR14_S242.r.bam	0	0	1	0.124
DBR	DBR16_S208.r.bam	0	0	1	0.124
DBR	DBR17_S340.r.bam	0	0	1	0.124
DBR	DBR18_S331.r.bam	0	0	1	0.124
DBR	DBR19_S341.r.bam	0	0	1	0.124
DBR	DBR20_S330.r.bam	0	0	1	0.124
DBR	DBR21_S211.r.bam	0	0	1	0.124
DBR	DBR22_S213.r.bam	0	0	2	0.124
DBR	DBR23_S218.r.bam	0	0	2	0.124
DBR	DBR24_S293.r.bam	0	0	2	0.124
DBR	DBR25_S334.r.bam	0	0	2	0.124
DBR	DBR26_S343.r.bam	0	0	2	0.124
DBR	DBR27_S202.r.bam	0	0	1	0.124
DBR	DBR28_S321.r.bam	0	0	1	0.124
DBR	DBR29_S315.r.bam	0	0	1	0.124
DBR	DBR30_S289.r.bam	0	0	1	0.124
DBR	DBR31_S209.r.bam	0	0	1	0.124
DBR	DBR32_S207.r.bam	0	0	2	0.124
HP	HP01_S233.r.bam	0	0	1	0.012
HP	HP02_S158.r.bam	0	0	1	0.012
HP	HP03_S7.r.bam	0	0	2	0.012
HP	HP04_S43.r.bam	0	0	1	0.012
HP	HP05_S167.r.bam	0	0	1	0.012
HP	HP06_S4.r.bam	0	0	2	0.012
HP	HP07_S153.r.bam	0	0	2	0.012
HP	HP08_S117.r.bam	0	0	1	0.012
HP	HP09_S128.r.bam	0	0	1	0.012
HP	HP10_S60.r.bam	0	0	2	0.012
HP	HP11_S232.r.bam	0	0	1	0.012
HP	HP12_S82.r.bam	0	0	1	0.012
HP	HP13_S162.r.bam	0	0	1	0.012
HP	HP14_S119.r.bam	0	0	1	0.012
HP	HP15_S125.r.bam	0	0	1	0.012
HP	HP16_S87.r.bam	0	0	1	0.012
HP	HP17_S123.r.bam	0	0	2	0.012
HP	HP18_S118.r.bam	0	0	2	0.012
HP	HP19_S112.r.bam	0	0	1	0.012
HP	HP20_S124.r.bam	0	0	2	0.012
HP	HP21_S70.r.bam	0	0	2	0.012
HP	HP22_S115.r.bam	0	0	2	0.012
HP	HP23_S88.r.bam	0	0	2	0.012
HP	HP24_S229.r.bam	0	0	1	0.012
HP	HP25_S246.r.bam	0	0	2	0.012
HP	HP26_S245.r.bam	0	0	1	0.012
HP	HP27_S174.r.bam	0	0	1	0.012
HP	HP28_S111.r.bam	0	0	1	0.012
HP	HP29_S67.r.bam	0	0	1	0.012
HP	HP30_S99.r.bam	0	0	2	0.012
PO	PP01_S228.r.bam	0	0	2	0.081
PO	PP02_S120.r.bam	0	0	1	0.081
PO	PP03_S127.r.bam	0	0	2	0.081
PO	PP04_S108.r.bam	0	0	1	0.081
PO	PP05_S113.r.bam	0	0	2	0.081
PO	PP06_S169.r.bam	0	0	2	0.081
PO	PP07_S74.r.bam	0	0	1	0.081
PO	PP08_S39.r.bam	0	0	2	0.081
PO	PP09_S80.r.bam	0	0	1	0.081
PO	PP10_S135.r.bam	0	0	2	0.081
PO	PP11_S141.r.bam	0	0	1	0.081
PO	PP12_S240.r.bam	0	0	2	0.081
PO	PP13_S48.r.bam	0	0	1	0.081
PO	PP14_S109.r.bam	0	0	2	0.081
PO	PP15_S182.r.bam	0	0	1	0.081
PO	PP16_S165.r.bam	0	0	2	0.081
PO	PP17_S137.r.bam	0	0	1	0.081
PO	PP18_S136.r.bam	0	0	2	0.081
PO	PP19_S75.r.bam	0	0	1	0.081
PO	PP20_S249.r.bam	0	0	2	0.081
PO	PP21_S14.r.bam	0	0	1	0.081
PO	PP22_S146.r.bam	0	0	2	0.081
PO	PP23_S307.r.bam	0	0	1	0.081
PO	PP24_S110.r.bam	0	0	2	0.081
PO	PP25_S83.r.bam	0	0	2	0.081
PO	PP26_S105.r.bam	0	0	2	0.081
PO	PP27_S156.r.bam	0	0	2	0.081
PO	PP28_S107.r.bam	0	0	2	0.081
PO	PP29_S189.r.bam	0	0	1	0.081
PO	PP30_S252.r.bam	0	0	1	0.081
PO	PP31_S221.r.bam	0	0	1	0.081
PO	PP32_S271.r.bam	0	0	0	0.081
PO	PP33_S277.r.bam	0	0	0	0.081
PO	PP37_S2.r.bam	0	0	2	0.081
PD	PP34_S265.r.bam	0	0	2	0.113
PD	PP35_S269.r.bam	0	0	2	0.113
PD	PP36_S254.r.bam	0	0	1	0.113
SC	SC01_S163.r.bam	0	0	1	0.052
SC	SC02_S168.r.bam	0	0	1	0.052
SC	SC03_S180.r.bam	0	0	1	0.052
SC	SC04_S149.r.bam	0	0	1	0.052
SC	SC05_S170.r.bam	0	0	0	0.052
SC	SC06_S126.r.bam	0	0	2	0.052
SC	SC07_S101.r.bam	0	0	1	0.052
SC	SC08_S98.r.bam	0	0	2	0.052
SC	SC09_S161.r.bam	0	0	2	0.052
SC	SC10_S122.r.bam	0	0	1	0.052
SC	SC11_S145.r.bam	0	0	1	0.052
SC	SC12_S84.r.bam	0	0	1	0.052
SC	SC13_S187.r.bam	0	0	2	0.052
SC	SC14_S116.r.bam	0	0	2	0.052
SC	SC15_S250.r.bam	0	0	2	0.052
SC	SC16_S3.r.bam	0	0	2	0.052
SC	SC17_S1.r.bam	0	0	2	0.052
SC	SC18_S17.r.bam	0	0	0	0.052
SC	SC19_S106.r.bam	0	0	0	0.052
SC	SC20_S31.r.bam	0	0	0	0.052
SC	SC21_S8.r.bam	0	0	0	0.052
SC	SC22_S19.r.bam	0	0	0	0.052
SC	SC23_S11.r.bam	0	0	0	0.052
SC	SC24_S6.r.bam	0	0	0	0.052
SC	SC25_S28.r.bam	0	0	0	0.052
SC	SC26_S278.r.bam	0	0	0	0.052
TB	TB01_S143.r.bam	0	0	1	0.016
TB	TB02_S176.r.bam	0	0	1	0.016
TB	TB04_S69.r.bam	0	0	1	0.016
TB	TB05_S92.r.bam	0	0	1	0.016
TB	TB06_S175.r.bam	0	0	1	0.016
TB	TB07_S248.r.bam	0	0	2	0.016
TB	TB08_S234.r.bam	0	0	1	0.016
TB	TB09_S251.r.bam	0	0	2	0.016
TB	TB10_S151.r.bam	0	0	1	0.016
TB	TB11_S179.r.bam	0	0	2	0.016
TB	TB12_S194.r.bam	0	0	1	0.016
TB	TB13_S244.r.bam	0	0	2	0.016
TB	TB14_S173.r.bam	0	0	1	0.016
TB	TB15_S85.r.bam	0	0	2	0.016
TB	TB16_S103.r.bam	0	0	1	0.016
TB	TB17_S185.r.bam	0	0	2	0.016
TB	TB18_S247.r.bam	0	0	1	0.016
TB	TB19_S191.r.bam	0	0	2	0.016
TB	TB20_S18.r.bam	0	0	1	0.016
TB	TB21_S155.r.bam	0	0	2	0.016
TB	TB22_S177.r.bam	0	0	1	0.016
TB	TB23_S96.r.bam	0	0	2	0.016
TB	TB24_S91.r.bam	0	0	1	0.016
TB	TB25_S139.r.bam	0	0	2	0.016
TB	TB26_S193.r.bam	0	0	2	0.016
TB	TB27_S190.r.bam	0	0	1	0.016
TB	TB28_S104.r.bam	0	0	2	0.016
TB	TB29_S71.r.bam	0	0	1	0.016
TB	TB30_S15.r.bam	0	0	2	0.016
TB	TB31_S59.r.bam	0	0	1	0.016
TB	TB32_S310.r.bam	0	0	1	0.016
TB	TB33_S273.r.bam	0	0	2	0.016
TB	TB34_S197.r.bam	0	0	1	0.016
TB	TB35_S238.r.bam	0	0	1	0.016
TB	TB36_S344.r.bam	0	0	1	0.016
